"YEAR","MONTH","DAY","STID","TMAX","TMIN","TAVG","RAIN","TR05","TR25","TR60","TR75"
2008,2,24,MARE,53.71,31.75,40.19,0.00,1.5706,1.4934,1.5390,1.5205
2008,2,25,MARE,70.18,37.52,50.08,0.00,1.5661,1.4937,1.5421,1.5231
2008,2,26,MARE,43.20,26.21,34.72,0.00,1.5649,1.4892,1.5367,1.5191
2008,2,27,MARE,60.08,23.87,40.30,0.00,1.5665,1.4902,1.5361,1.5165
2008,2,28,MARE,68.27,32.57,49.39,0.00,1.5715,1.4916,1.5392,1.5200
2008,2,29,MARE,66.24,35.65,50.06,0.00,1.5717,1.4928,1.5410,1.5206
2008,3,1,MARE,75.20,33.29,57.54,0.00,1.5662,1.4857,1.5351,1.5179
2008,3,2,MARE,68.02,39.05,60.63,1.23,1.5662,1.4890,1.5416,1.5219
2008,3,3,MARE,38.95,28.65,34.93,0.06,1.5522,1.4725,1.5292,1.5133
2008,3,4,MARE,51.60,21.18,35.74,0.00,1.5536,1.4765,1.5292,1.5144
2008,3,5,MARE,55.04,28.39,39.32,0.00,1.5539,1.4729,1.5299,1.5148
2008,3,6,MARE,40.42,24.80,32.98,0.00,1.5560,1.4715,1.5283,1.5152
2008,3,7,MARE,38.39,18.64,29.02,0.00,1.5612,1.4716,1.5289,1.5166
2008,3,8,MARE,48.31,10.49,29.55,0.00,1.5641,1.4657,1.5237,1.5115
2008,3,9,MARE,62.80,28.69,45.08,0.00,1.5649,1.4698,1.5307,1.5146
2008,3,10,MARE,60.78,32.81,46.01,0.00,1.5648,1.4695,1.5312,1.5166
2008,3,11,MARE,71.24,31.46,52.72,0.00,1.5602,1.4673,1.5294,1.5158
2008,3,12,MARE,78.49,47.91,63.46,0.00,1.5606,1.4696,1.5330,1.5165
2008,3,13,MARE,68.65,43.01,59.24,0.00,1.5589,1.4736,1.5391,1.5207
2008,3,14,MARE,74.46,36.60,54.74,0.03,1.5589,1.4672,1.5322,1.5148
2008,3,15,MARE,52.43,37.74,45.26,0.00,1.5604,1.4690,1.5318,1.5161
2008,3,16,MARE,64.36,34.96,47.87,0.00,1.5623,1.4647,1.5278,1.5137
2008,3,17,MARE,68.00,46.71,53.20,0.18,1.5621,1.4692,1.5300,1.5137
2008,3,18,MARE,48.38,43.47,45.27,1.38,1.5517,1.4634,1.5276,1.5123
2008,3,19,MARE,63.01,36.83,48.95,0.01,1.5487,1.4600,1.5256,1.5129
2008,3,20,MARE,75.63,41.67,59.93,0.00,1.5462,1.4589,1.5256,1.5137
2008,3,21,MARE,68.25,44.61,58.05,0.00,1.5427,1.4621,1.5318,1.5171
2008,3,22,MARE,63.19,36.97,49.32,0.00,1.5436,1.4555,1.5244,1.5135
2008,3,23,MARE,50.31,30.78,41.09,0.00,1.5455,1.4549,1.5248,1.5129
2008,3,24,MARE,63.48,31.08,49.09,0.00,1.5487,1.4536,1.5220,1.5091
2008,3,25,MARE,76.48,51.40,62.26,0.00,1.5521,1.4583,1.5290,1.5137
2008,3,26,MARE,78.06,55.31,65.95,0.00,1.5485,1.4576,1.5274,1.5133
2008,3,27,MARE,78.53,44.64,62.73,0.00,1.5474,1.4611,1.5308,1.5171
2008,3,28,MARE,56.75,41.07,47.50,0.00,1.5468,1.4544,1.5258,1.5106
2008,3,29,MARE,58.80,45.70,51.89,0.00,1.5506,1.4568,1.5260,1.5121
2008,3,30,MARE,72.97,54.50,62.13,0.01,1.5555,1.4572,1.5256,1.5116
2008,3,31,MARE,71.76,44.44,61.68,1.69,1.5418,1.4555,1.5246,1.5135
2008,4,1,MARE,56.98,38.19,47.16,0.00,1.5325,1.4480,1.5214,1.5091
2008,4,2,MARE,58.28,37.46,47.08,0.21,1.5357,1.4478,1.5195,1.5088
2008,4,3,MARE,78.24,46.60,57.85,0.01,1.5372,1.4502,1.5216,1.5101
2008,4,4,MARE,60.75,41.57,49.92,0.00,1.5329,1.4478,1.5226,1.5116
2008,4,5,MARE,69.24,36.01,53.67,0.00,1.5340,1.4453,1.5183,1.5074
2008,4,6,MARE,72.19,49.62,60.81,0.00,1.5391,1.4480,1.5236,1.5127
2008,4,7,MARE,72.81,45.52,58.37,0.39,1.5406,1.4453,1.5239,1.5107
2008,4,8,MARE,64.83,42.74,49.14,1.18,1.5329,1.4421,1.5209,1.5095
2008,4,9,MARE,54.03,42.13,46.66,3.64,1.5301,1.4382,1.5153,1.5061
2008,4,10,MARE,71.83,45.21,58.13,0.72,1.5291,1.4412,1.5181,1.5105
2008,4,11,MARE,59.63,41.29,49.48,0.00,1.5286,1.4404,1.5177,1.5089
2008,4,12,MARE,60.42,37.82,48.23,0.00,1.5344,1.4374,1.5145,1.5063
2008,4,13,MARE,53.44,34.77,44.34,0.00,1.5399,1.4361,1.5161,1.5063
2008,4,14,MARE,63.72,30.06,48.64,0.00,1.5424,1.4359,1.5157,1.5067
2008,4,15,MARE,74.21,40.99,58.91,0.00,1.5421,1.4387,1.5189,1.5086
2008,4,16,MARE,74.16,56.89,64.40,0.00,1.5412,1.4423,1.5191,1.5093
2008,4,17,MARE,70.68,45.46,59.77,0.00,1.5438,1.4444,1.5211,1.5116
2008,4,18,MARE,68.23,42.41,53.97,0.00,1.5489,1.4442,1.5179,1.5089
2008,4,19,MARE,81.54,48.24,64.08,0.00,1.5514,1.4414,1.5169,1.5084
2008,4,20,MARE,82.22,53.76,67.90,0.00,1.5815,1.4448,1.5207,1.5089
2008,4,21,MARE,86.58,65.43,75.50,0.00,1.6334,1.4459,1.5203,1.5108
2008,4,22,MARE,79.09,55.67,67.06,0.00,1.6976,1.4436,1.5207,1.5121
2008,4,23,MARE,78.80,59.25,67.00,0.03,1.7606,1.4398,1.5179,1.5095
2008,4,24,MARE,84.02,60.78,71.53,0.10,1.8132,1.4342,1.5181,1.5076
2008,4,25,MARE,73.04,46.36,62.40,0.00,1.8946,1.4282,1.5213,1.5089
2008,4,26,MARE,72.03,43.69,57.19,0.00,1.9787,1.4184,1.5147,1.5059
2008,4,27,MARE,59.79,35.66,50.28,0.04,2.0657,1.4146,1.5143,1.5054
2008,4,28,MARE,71.96,36.61,55.58,0.00,2.1440,1.4092,1.5141,1.5059
2008,4,29,MARE,84.02,43.29,64.29,0.00,2.2451,1.4107,1.5167,1.5059
2008,4,30,MARE,80.60,59.18,69.75,0.00,2.3743,1.4103,1.5216,1.5074
2008,5,1,MARE,87.44,57.13,75.19,0.35,2.4840,1.4126,1.5290,1.5125
2008,5,2,MARE,73.62,44.17,59.04,0.00,2.5772,1.4107,1.5242,1.5091
2008,5,3,MARE,62.92,42.37,51.56,0.00,2.5887,1.4077,1.5207,1.5055
2008,5,4,MARE,74.61,40.96,59.06,0.00,2.5904,1.4075,1.5209,1.5052
2008,5,5,MARE,80.40,47.44,66.26,0.00,2.6290,1.4071,1.5232,1.5050
2008,5,6,MARE,76.39,61.99,67.82,0.42,2.5823,1.4065,1.5254,1.5080
2008,5,7,MARE,68.04,58.21,63.61,1.89,1.8791,1.4033,1.5218,1.5063
2008,5,8,MARE,75.42,56.89,65.08,0.00,1.5282,1.4030,1.5181,1.5046
2008,5,9,MARE,75.74,57.07,65.35,0.00,1.5273,1.4035,1.5189,1.5063
2008,5,10,MARE,84.90,48.52,66.73,0.00,1.5493,1.4018,1.5213,1.5074
2008,5,11,MARE,67.48,41.37,53.65,0.00,1.5915,1.4011,1.5155,1.5057
2008,5,12,MARE,77.16,43.06,61.95,0.00,1.6491,1.4018,1.5119,1.5035
2008,5,13,MARE,81.54,56.97,70.46,0.00,1.7509,1.4030,1.5173,1.5080
2008,5,14,MARE,69.58,52.57,60.10,0.48,1.8806,1.3986,1.5157,1.5059
2008,5,15,MARE,70.32,49.95,60.33,0.21,1.6118,1.4001,1.5161,1.5065
2008,5,16,MARE,75.51,49.60,62.83,0.00,1.5457,1.3992,1.5121,1.5031
2008,5,17,MARE,84.22,53.53,68.77,0.00,1.5909,1.3994,1.5141,1.5059
2008,5,18,MARE,84.79,57.27,71.04,0.00,1.6939,1.4007,1.5175,1.5078
2008,5,19,MARE,92.43,65.37,77.81,0.00,1.8584,1.4016,1.5183,1.5086
2008,5,20,MARE,77.29,56.35,70.10,0.00,2.0601,1.4024,1.5203,1.5080
2008,5,21,MARE,79.48,54.00,67.80,0.00,2.2481,1.4001,1.5161,1.5055
2008,5,22,MARE,85.03,66.22,76.71,0.20,2.4236,1.4050,1.5191,1.5082
2008,5,23,MARE,83.08,68.45,75.74,0.01,2.5620,1.4361,1.5218,1.5080
2008,5,24,MARE,84.25,66.09,75.27,0.38,2.5155,1.5014,1.5211,1.5093
2008,5,25,MARE,87.03,69.58,77.87,0.00,2.4494,1.5336,1.5236,1.5110
2008,5,26,MARE,87.12,64.69,76.72,1.12,2.2127,1.5410,1.5216,1.5118
2008,5,27,MARE,80.46,65.35,72.36,0.10,1.5173,1.4877,1.5216,1.5071
2008,5,28,MARE,81.16,67.15,72.99,0.25,1.5122,1.4856,1.5167,1.5055
2008,5,29,MARE,84.29,67.87,74.98,0.00,1.5118,1.4773,1.5161,1.5046
2008,5,30,MARE,88.79,70.43,79.20,0.00,1.5564,1.4715,1.5181,1.5050
2008,5,31,MARE,89.02,68.49,78.12,0.05,1.6521,1.4638,1.5185,1.5050
2008,6,1,MARE,83.91,63.23,74.03,0.04,1.7771,1.4527,1.5191,1.5033
2008,6,2,MARE,89.44,70.32,80.20,0.00,1.9288,1.4434,1.5191,1.5037
2008,6,3,MARE,91.24,76.69,83.44,0.00,2.1668,1.4783,1.5246,1.5074
2008,6,4,MARE,89.13,77.72,83.26,0.00,2.4673,1.5741,1.5254,1.5086
2008,6,5,MARE,88.25,65.80,79.75,0.03,2.7826,1.7179,1.5276,1.5088
2008,6,6,MARE,88.43,64.49,77.42,0.00,2.9647,1.8237,1.5246,1.5059
2008,6,7,MARE,88.07,77.36,81.75,0.00,3.0910,1.9314,1.5288,1.5088
2008,6,8,MARE,87.30,64.35,79.24,0.45,3.1942,2.0465,1.5314,1.5101
2008,6,9,MARE,73.62,59.18,65.38,1.64,1.7174,1.6187,1.5191,1.5055
2008,6,10,MARE,82.99,55.24,70.06,0.01,1.5165,1.5432,1.5177,1.5022
2008,6,11,MARE,87.84,70.05,79.62,0.00,1.5380,1.5400,1.5218,1.5069
2008,6,12,MARE,86.43,74.39,80.60,0.00,1.6267,1.5340,1.5244,1.5071
2008,6,13,MARE,77.59,67.05,72.13,0.00,1.7234,1.5295,1.5242,1.5050
2008,6,14,MARE,87.57,62.24,75.56,0.00,1.8172,1.5415,1.5262,1.5061
2008,6,15,MARE,90.77,70.14,79.23,0.00,1.9469,1.6087,1.5282,1.5084
2008,6,16,MARE,77.56,63.55,69.55,0.40,2.0953,1.6733,1.5292,1.5078
2008,6,17,MARE,80.69,63.41,70.45,0.88,1.7116,1.6170,1.5274,1.5071
2008,6,18,MARE,84.87,64.40,73.96,0.19,1.5167,1.5696,1.5270,1.5067
2008,6,19,MARE,85.98,68.83,75.07,0.00,1.5165,1.5605,1.5266,1.5037
2008,6,20,MARE,85.15,66.43,75.19,0.00,1.5427,1.5532,1.5258,1.5054
2008,6,21,MARE,89.02,64.04,75.87,0.01,1.6129,1.5468,1.5264,1.5067
2008,6,22,MARE,92.50,64.90,77.85,0.00,1.7101,1.5698,1.5272,1.5057
2008,6,23,MARE,89.89,71.44,79.41,0.00,1.8550,1.6389,1.5314,1.5078
2008,6,24,MARE,91.22,65.82,78.40,0.00,2.0360,1.7272,1.5324,1.5076
2008,6,25,MARE,89.76,71.24,80.22,0.00,2.2355,1.8207,1.5314,1.5099
2008,6,26,MARE,90.75,69.08,80.80,0.00,2.4496,1.9073,1.5362,1.5110
2008,6,27,MARE,89.46,66.02,77.83,0.78,2.5390,1.9698,1.5374,1.5091
2008,6,28,MARE,85.66,71.26,77.50,0.06,2.4187,2.0011,1.5396,1.5131
2008,6,29,MARE,84.79,61.20,73.92,0.00,2.4236,2.0393,1.5437,1.5146
2008,6,30,MARE,86.83,62.83,74.62,0.00,2.4818,2.0907,1.5439,1.5121
2008,7,1,MARE,90.34,63.70,77.91,0.00,2.5627,2.1421,1.5505,1.5161
2008,7,2,MARE,90.88,73.99,81.39,0.00,2.7041,2.2110,1.5772,1.5189
2008,7,3,MARE,88.18,65.88,77.25,0.00,2.8566,2.2880,1.6749,1.5284
2008,7,4,MARE,88.32,64.63,76.92,0.00,2.9698,2.3622,1.7880,1.5468
2008,7,5,MARE,94.12,67.23,81.21,0.00,3.0825,2.4614,1.8746,1.5904
2008,7,6,MARE,91.58,67.44,81.02,0.00,3.2015,2.6041,1.9496,1.6736
2008,7,7,MARE,91.29,72.63,82.16,0.00,3.2908,2.7604,2.0301,1.8027
2008,7,8,MARE,89.24,71.08,78.33,0.20,3.3497,2.9188,2.0990,1.9285
2008,7,9,MARE,80.37,68.92,73.32,0.54,3.2507,2.9946,2.1262,1.9600
2008,7,10,MARE,85.28,69.84,75.72,0.01,2.7412,2.9823,2.1244,1.9474
2008,7,11,MARE,91.87,72.91,81.50,0.00,2.5504,2.9680,2.1437,1.9716
2008,7,12,MARE,92.77,70.75,79.67,2.49,2.4276,2.8575,2.1334,1.9841
2008,7,13,MARE,83.35,65.07,73.48,1.21,1.4956,1.5669,1.6564,1.6543
2008,7,14,MARE,87.49,60.69,75.51,0.00,1.5099,1.5532,1.6492,1.6445
2008,7,15,MARE,87.85,67.64,77.63,0.00,1.5329,1.5487,1.6473,1.6400
2008,7,16,MARE,89.40,67.44,77.49,0.00,1.5903,1.5372,1.6425,1.6336
2008,7,17,MARE,90.54,67.77,79.36,0.00,1.6709,1.5679,1.6399,1.6326
2008,7,18,MARE,93.25,69.37,80.38,0.00,1.7795,1.6379,1.6377,1.6315
2008,7,19,MARE,93.96,68.04,81.44,0.00,1.9070,1.7206,1.6371,1.6319
2008,7,20,MARE,94.35,68.22,81.91,0.00,2.0808,1.8117,1.6393,1.6402
2008,7,21,MARE,96.46,71.58,84.03,0.00,2.2707,1.8872,1.6556,1.6737
2008,7,22,MARE,96.67,71.87,84.38,0.00,2.5345,1.9642,1.7114,1.7413
2008,7,23,MARE,95.65,70.14,83.17,0.00,2.8109,2.0393,1.7968,1.8218
2008,7,24,MARE,93.58,68.68,81.46,0.00,3.0012,2.1212,1.8857,1.9098
2008,7,25,MARE,95.09,73.06,83.61,0.00,3.1426,2.2089,1.9670,1.9926
2008,7,26,MARE,97.02,70.50,84.47,0.00,3.2343,2.3042,2.0412,2.0699
2008,7,27,MARE,100.09,72.41,84.33,0.00,3.3041,2.4183,2.1091,2.1476
2008,7,28,MARE,99.66,69.39,84.84,0.00,3.3501,2.5629,2.1664,2.2102
2008,7,29,MARE,91.90,72.45,79.73,0.54,3.3653,2.6896,2.2064,2.2426
2008,7,30,MARE,86.25,71.65,76.83,0.16,3.2375,2.7521,2.2196,2.2507
2008,7,31,MARE,90.54,69.64,79.94,0.00,3.0496,2.7803,2.2355,2.2630
2008,8,1,MARE,96.37,71.78,84.58,0.00,2.9754,2.8027,2.2594,2.2836
2008,8,2,MARE,99.64,75.11,87.15,0.00,3.0099,2.8404,2.2874,2.3137
2008,8,3,MARE,101.34,71.91,87.05,0.00,3.1249,2.9038,2.3191,2.3520
2008,8,4,MARE,102.18,72.52,87.89,0.00,3.2569,2.9891,2.3579,2.4010
2008,8,5,MARE,99.81,73.26,86.32,0.00,3.3457,3.0782,2.3977,2.4625
2008,8,6,MARE,91.80,70.47,80.49,0.00,3.3926,3.1516,2.4312,2.5196
2008,8,7,MARE,93.67,72.01,80.18,0.00,3.4222,3.2047,2.4650,2.5749
2008,8,8,MARE,88.36,71.08,78.60,0.00,3.4414,3.2386,2.5064,2.6381
2008,8,9,MARE,96.73,71.13,78.51,0.52,3.4510,3.2657,2.5391,2.6935
2008,8,10,MARE,84.18,71.40,75.78,0.01,3.2667,3.2290,2.5594,2.7205
2008,8,11,MARE,73.56,68.97,71.32,0.41,3.1140,3.2009,2.5548,2.7107
2008,8,12,MARE,83.37,66.81,73.64,0.01,2.9777,3.2000,2.5623,2.7069
2008,8,13,MARE,88.02,65.82,75.84,0.00,2.8997,3.1900,2.5832,2.7416
2008,8,14,MARE,90.50,63.52,73.00,0.23,2.8619,3.1923,2.6002,2.7687
2008,8,15,MARE,84.61,64.80,73.07,0.00,2.8384,3.1891,2.6205,2.7946
2008,8,16,MARE,80.76,63.68,71.00,0.00,2.8406,3.1864,2.6346,2.8091
2008,8,17,MARE,79.50,62.71,71.05,0.00,2.8566,3.1923,2.6456,2.8155
2008,8,18,MARE,74.16,66.83,69.57,0.14,2.8527,3.1970,2.6503,2.8064
2008,8,19,MARE,73.53,66.11,69.01,0.37,2.8180,3.1977,2.6497,2.7929
2008,8,20,MARE,77.95,65.59,70.36,0.00,2.7433,3.1870,2.6551,2.7900
2008,8,21,MARE,85.19,67.75,74.89,0.00,2.6866,3.1723,2.6712,2.8159
2008,8,22,MARE,92.95,69.10,80.34,0.00,2.6834,3.1482,2.6895,2.8513
2008,8,23,MARE,93.38,71.26,80.16,0.01,2.7269,3.1316,2.7035,2.8768
2008,8,24,MARE,89.40,68.22,78.02,0.00,2.8220,3.1399,2.7134,2.8979
2008,8,25,MARE,87.93,60.80,72.72,0.00,2.9698,3.1706,2.7252,2.9200
2008,8,26,MARE,89.04,59.70,74.34,0.00,3.1398,3.2162,2.7523,2.9539
2008,8,27,MARE,94.77,68.65,80.42,0.00,3.2644,3.2470,2.7917,3.0031
2008,8,28,MARE,97.25,70.25,83.49,0.00,3.3589,3.2817,2.8317,3.0576
2008,8,29,MARE,96.46,69.22,77.33,0.37,3.4184,3.3094,2.8719,3.1089
2008,8,30,MARE,92.66,69.44,78.18,0.00,3.3271,3.3090,2.8906,3.1389
2008,8,31,MARE,90.48,67.84,78.26,0.00,3.2970,3.2947,2.9095,3.1604
2008,9,1,MARE,90.84,65.16,77.88,0.00,3.3538,3.3028,2.9308,3.1885
2008,9,2,MARE,91.90,68.65,78.00,0.00,3.4148,3.3254,2.9613,3.2232
2008,9,3,MARE,69.76,58.35,62.84,0.23,3.4395,3.3353,2.9645,3.2371
2008,9,4,MARE,82.63,57.67,67.52,0.00,3.3930,3.3564,2.9915,3.2469
2008,9,5,MARE,80.04,55.27,65.92,0.00,3.4047,3.3611,3.0246,3.2814
2008,9,6,MARE,83.79,60.22,68.99,0.00,3.4391,3.3670,3.0528,3.3078
2008,9,7,MARE,89.01,62.46,74.19,0.00,3.4666,3.3734,3.0807,3.3329
2008,9,8,MARE,83.55,59.68,71.16,0.33,3.4888,3.3777,3.1004,3.3593
2008,9,9,MARE,77.56,56.93,64.82,0.00,3.4037,3.3591,3.0984,3.3623
2008,9,10,MARE,73.98,64.02,69.47,0.05,3.3171,3.3225,3.0952,3.3601
2008,9,11,MARE,76.23,69.53,72.24,0.26,3.2399,3.2920,3.0863,3.3501
2008,9,12,MARE,89.74,72.34,78.35,0.08,3.1646,3.2651,3.0819,3.3440
2008,9,13,MARE,74.84,67.78,72.05,0.65,3.0259,3.2354,3.0706,3.3395
2008,9,14,MARE,72.48,53.78,64.85,0.00,2.6685,3.2239,3.0644,3.3339
2008,9,15,MARE,74.70,48.27,61.91,0.00,2.4364,3.2207,3.0708,3.3425
2008,9,16,MARE,78.57,46.83,62.96,0.00,2.3300,3.2115,3.0899,3.3576
2008,9,17,MARE,80.13,50.68,65.14,0.00,2.2779,3.1994,3.1010,3.3710
2008,9,18,MARE,77.63,52.50,64.48,0.00,2.2621,3.1859,3.1082,3.3772
2008,9,19,MARE,80.98,53.69,66.40,0.00,2.2739,3.1734,3.1136,3.3851
2008,9,20,MARE,84.04,56.80,70.03,0.00,2.3039,3.1670,3.1159,3.3929
2008,9,21,MARE,85.69,60.03,71.20,0.00,2.3513,3.1685,3.1175,3.3983
2008,9,22,MARE,85.30,62.40,71.84,0.00,2.4266,3.1759,3.1223,3.4063
2008,9,23,MARE,87.51,62.78,73.06,0.00,2.5616,3.1966,3.1243,3.4149
2008,9,24,MARE,86.79,59.86,71.97,0.00,2.7766,3.2275,3.1237,3.4219
2008,9,25,MARE,87.31,58.14,71.66,0.00,3.0151,3.2683,3.1281,3.4278
2008,9,26,MARE,86.61,58.24,71.33,0.00,3.2030,3.3124,3.1358,3.4377
2008,9,27,MARE,89.67,58.19,72.12,0.00,3.3427,3.3487,3.1482,3.4525
2008,9,28,MARE,87.40,58.37,71.82,0.00,3.4404,3.3858,3.1631,3.4674
2008,9,29,MARE,84.65,55.90,68.88,0.00,3.5031,3.4105,3.1812,3.4836
2008,9,30,MARE,78.64,48.61,62.76,0.00,3.5432,3.4327,3.1978,3.4983
2008,10,1,MARE,87.28,51.19,67.31,0.00,3.5769,3.4541,3.2181,3.5147
2008,10,2,MARE,75.43,44.48,59.63,0.00,3.6048,3.4666,3.2360,3.5300
2008,10,3,MARE,83.64,50.41,66.19,0.00,3.6197,3.4779,3.2587,3.5486
2008,10,4,MARE,84.25,59.13,70.67,0.00,3.6229,3.4797,3.2760,3.5618
2008,10,5,MARE,84.36,62.17,72.12,0.00,3.6319,3.4865,3.2923,3.5765
2008,10,6,MARE,76.71,61.27,67.52,0.32,3.6208,3.4848,3.2963,3.5831
2008,10,7,MARE,71.08,51.19,60.78,0.00,3.5498,3.4807,3.2841,3.5713
2008,10,8,MARE,82.02,42.04,61.56,0.00,3.5287,3.4942,3.2909,3.5707
2008,10,9,MARE,84.88,48.97,66.21,0.00,3.5214,3.4954,3.3041,3.5852
2008,10,10,MARE,84.09,55.47,68.23,0.00,3.5444,3.4939,3.3110,3.5890
2008,10,11,MARE,84.24,58.50,70.00,0.00,3.5679,3.4944,3.3210,3.5978
2008,10,12,MARE,82.06,62.58,70.27,0.00,3.5843,3.4963,3.3293,3.6044
2008,10,13,MARE,77.63,52.95,64.48,0.10,3.5873,3.4927,3.3250,3.6010
2008,10,14,MARE,73.13,52.93,59.50,0.55,3.5250,3.4922,3.3180,3.5882
2008,10,15,MARE,54.75,48.36,51.99,0.10,3.3316,3.4820,3.3118,3.5822
2008,10,16,MARE,66.20,41.19,52.82,0.00,3.1411,3.4995,3.3206,3.5839
2008,10,17,MARE,74.95,38.29,56.66,0.00,2.9099,3.4967,3.3265,3.5865
2008,10,18,MARE,76.05,45.43,59.08,0.00,2.7638,3.4888,3.3369,3.5931
2008,10,19,MARE,77.90,50.13,62.10,0.00,2.6595,3.4728,3.3387,3.5965
2008,10,20,MARE,75.16,47.16,61.45,0.00,2.5861,3.4609,3.3373,3.5941
2008,10,21,MARE,77.90,51.75,63.23,0.00,2.5362,3.4434,3.3339,3.5914
2008,10,22,MARE,63.03,38.99,51.75,0.81,2.0892,3.4396,3.3283,3.5848
2008,10,23,MARE,56.86,39.09,46.59,0.00,1.5681,3.4517,3.3273,3.5788
2008,10,24,MARE,59.85,34.16,45.33,0.00,1.5702,3.4498,3.3425,3.5875
2008,10,25,MARE,73.74,32.93,53.95,0.00,1.5794,3.4304,3.3548,3.5937
2008,10,26,MARE,70.09,39.04,55.67,0.00,1.5960,3.4056,3.3630,3.6027
2008,10,27,MARE,-996.00,-996.00,-996.00,0.00,-996,-996,-996,-996
2008,10,28,MARE,61.45,27.00,44.79,0.00,1.6415,3.3980,3.3644,3.5988
2008,10,29,MARE,73.67,35.12,53.97,0.00,1.6611,3.3884,3.3725,3.6033
2008,10,30,MARE,81.23,41.35,61.85,0.00,1.6848,3.3643,3.3819,3.6125
2008,10,31,MARE,80.51,47.84,64.71,0.00,1.7084,3.3340,3.3831,3.6165
2008,11,1,MARE,78.69,44.43,61.55,0.00,1.7325,3.3103,3.3709,3.6075
2008,11,2,MARE,82.22,47.19,62.83,0.00,1.7573,3.2930,3.3636,3.6014
2008,11,3,MARE,80.47,55.35,66.52,0.00,1.7848,3.2717,3.3670,3.6044
2008,11,4,MARE,77.09,55.36,66.31,0.00,1.8168,3.2514,3.3608,3.6022
2008,11,5,MARE,77.86,54.68,65.51,1.40,1.7660,3.1529,3.3540,3.5988
2008,11,6,MARE,66.45,42.84,53.55,0.00,1.5448,1.8294,3.3435,3.5865
2008,11,7,MARE,66.29,34.52,49.64,0.00,1.5527,1.6475,3.3441,3.5814
2008,11,8,MARE,60.58,35.47,46.86,0.00,1.5606,1.6522,3.3556,3.5852
2008,11,9,MARE,57.76,30.10,43.23,0.00,1.5689,1.6622,3.3594,3.5875
2008,11,10,MARE,50.38,43.14,48.09,0.70,1.5593,1.6247,3.3592,3.5861
2008,11,11,MARE,59.38,40.01,49.64,0.01,1.5489,1.5865,3.3759,3.5984
2008,11,12,MARE,58.03,36.01,45.81,0.00,1.5525,1.5784,3.3773,3.6014
2008,11,13,MARE,71.29,38.53,54.76,0.00,1.5517,1.5788,3.3783,3.6039
2008,11,14,MARE,59.04,40.44,50.75,0.00,1.5602,1.5773,3.3777,3.6039
2008,11,15,MARE,48.13,31.15,38.83,0.00,1.5651,1.5741,3.3693,3.5961
2008,11,16,MARE,70.77,30.89,48.77,0.00,1.5713,1.5720,3.3761,3.6010
2008,11,17,MARE,58.86,37.58,47.09,0.00,1.5770,1.5737,3.3829,3.6105
2008,11,18,MARE,55.18,29.44,41.49,0.00,1.5843,1.5737,3.3793,3.6092
2008,11,19,MARE,78.64,45.04,58.11,0.00,1.5903,1.5831,3.3875,3.6150
2008,11,20,MARE,50.83,30.63,41.27,0.00,1.5994,1.5799,3.3805,3.6135
2008,11,21,MARE,42.55,19.47,31.18,0.00,1.6128,1.5826,3.3687,3.6012
2008,11,22,MARE,55.49,24.71,39.03,0.00,1.6271,1.5856,3.3745,3.6108
2008,11,23,MARE,65.44,33.24,48.65,0.00,1.6368,1.5984,3.3900,3.6207
2008,11,24,MARE,56.98,34.97,44.01,0.00,1.6525,1.6219,3.3833,3.6208
2008,11,25,MARE,69.01,34.43,50.41,0.00,1.6629,1.6276,3.3825,3.6212
2008,11,26,MARE,61.90,34.10,48.58,0.00,1.6819,1.6396,3.3797,3.6208
2008,11,27,MARE,61.93,29.34,46.69,0.00,1.6902,1.6453,3.3737,3.6176
2008,11,28,MARE,54.34,39.20,44.61,0.09,1.7114,1.6566,3.3658,3.6146
2008,11,29,MARE,51.53,33.05,41.22,0.00,1.7234,1.6611,3.3610,3.6133
2008,11,30,MARE,47.16,27.77,37.43,0.02,1.7360,1.6722,3.3530,3.6086
2008,12,1,MARE,44.75,28.50,35.95,0.00,1.7519,1.6827,3.3600,3.6110
2008,12,2,MARE,60.53,28.09,45.27,0.00,1.7576,1.6890,3.3642,3.6141
2008,12,3,MARE,55.00,25.42,41.45,0.00,1.7717,1.7038,3.3723,3.6222
2008,12,4,MARE,35.51,18.96,29.40,0.00,1.7825,1.7027,3.3544,3.6110
2008,12,5,MARE,43.15,27.05,32.97,0.00,1.7936,1.7179,3.3652,3.6173
2008,12,6,MARE,55.89,30.31,42.09,0.00,1.8072,1.7256,3.3701,3.6250
2008,12,7,MARE,64.47,28.99,47.52,0.00,1.8132,1.7310,3.3705,3.6295
2008,12,8,MARE,70.36,49.35,58.57,0.09,1.8210,1.7403,3.3680,3.6314
2008,12,9,MARE,50.81,22.20,32.33,0.00,1.8348,1.7426,3.3437,3.6141
2008,12,10,MARE,36.13,15.03,24.62,0.01,1.8556,1.7496,3.3385,3.6095
2008,12,11,MARE,53.78,15.60,35.47,0.00,1.8692,1.7619,3.3471,3.6144
2008,12,12,MARE,52.03,27.04,40.00,0.00,1.8723,1.7682,3.3590,3.6239
2008,12,13,MARE,64.53,49.26,56.60,0.00,1.8709,1.7718,3.3644,3.6325
2008,12,14,MARE,69.98,15.49,44.86,0.00,1.8739,1.7742,3.3550,3.6288
2008,12,15,MARE,16.18,13.26,14.70,0.00,1.8825,1.7729,3.3190,3.6048
